 1956.0200;0.9689
 1965.8001;0.9686
 1975.5802;0.9683
 1985.3603;0.9680
 1995.1404;0.9677
 2004.9205;0.9674
 2014.7006;0.9672
 2024.4807;0.9669
 2034.2608;0.9666
 2044.0409;0.9663
 2053.8210;0.9660
 2063.6011;0.9657
 2073.3812;0.9654
 2083.1613;0.9651
 2092.9414;0.9648
 2102.7215;0.9645
 2112.5016;0.9642
 2122.2817;0.9639
 2132.0618;0.9636
 2141.8419;0.9633
 2151.6220;0.9630
 2161.4021;0.9627
 2171.1822;0.9624
 2180.9623;0.9621
 2190.7424;0.9618
 2200.5225;0.9615
 2210.3026;0.9612
 2220.0827;0.9609
 2229.8628;0.9606
 2239.6429;0.9603
 2249.4230;0.9600
 2259.2031;0.9597
 2268.9832;0.9594
 2278.7633;0.9591
 2288.5434;0.9588
 2298.3235;0.9585
 2308.1036;0.9581
 2317.8837;0.9578
 2327.6638;0.9575
 2337.4439;0.9572
 2347.2240;0.9569
 2357.0041;0.9566
 2366.7842;0.9563
 2376.5643;0.9560
 2386.3444;0.9557
 2396.1245;0.9553
 2405.9046;0.9550
 2415.6847;0.9547
 2425.4648;0.9544
 2435.2449;0.9541
 2445.0250;0.9538
 2454.8051;0.9535
 2464.5852;0.9531
 2474.3653;0.9528
 2484.1454;0.9525
 2493.9255;0.9522
 2503.7056;0.9519
 2513.4857;0.9515
 2523.2658;0.9512
 2533.0459;0.9509
 2542.8260;0.9506
 2552.6061;0.9503
 2562.3862;0.9499
 2572.1663;0.9496
 2581.9464;0.9493
 2591.7265;0.9490
 2601.5066;0.9486
 2611.2867;0.9483
 2621.0668;0.9480
 2630.8469;0.9476
 2640.6270;0.9473
 2650.4071;0.9470
 2660.1872;0.9467
 2669.9673;0.9463
 2679.7474;0.9460
 2689.5275;0.9457
 2699.3076;0.9453
 2709.0877;0.9450
 2718.8678;0.9447
 2728.6479;0.9443
 2738.4280;0.9440
 2748.2081;0.9437
 2757.9882;0.9433
 2767.7683;0.9430
 2777.5484;0.9427
 2787.3285;0.9423
 2797.1086;0.9420
 2806.8887;0.9416
 2816.6688;0.9413
 2826.4489;0.9410
 2836.2290;0.9406
 2846.0091;0.9403
 2855.7892;0.9399
 2865.5693;0.9396
 2875.3494;0.9392
 2885.1295;0.9389
 2894.9096;0.9386
 2904.6897;0.9382
 2914.4698;0.9379
 2924.2499;0.9375
 2934.0300;0.9372
 2943.8101;0.9368
 2953.5902;0.9365
 2963.3703;0.9361
 2973.1504;0.9358
 2982.9305;0.9354
 2992.7106;0.9351
 3002.4907;0.9347
 3012.2708;0.9343
 3022.0509;0.9340
 3031.8310;0.9336
 3041.6111;0.9333
 3051.3912;0.9329
 3061.1713;0.9326
 3070.9514;0.9322
 3080.7315;0.9319
 3090.5116;0.9315
 3100.2917;0.9311
 3110.0718;0.9308
 3119.8519;0.9304
 3129.6320;0.9301
 3139.4121;0.9297
 3149.1922;0.9294
 3158.9723;0.9290
 3168.7524;0.9287
 3178.5325;0.9283
 3188.3126;0.9280
 3198.0927;0.9276
 3207.8728;0.9272
 3217.6529;0.9269
 3227.4330;0.9265
 3237.2131;0.9262
 3246.9932;0.9258
 3256.7733;0.9255
 3266.5534;0.9251
 3276.3335;0.9247
 3286.1136;0.9244
 3295.8937;0.9240
 3305.6738;0.9237
 3315.4539;0.9233
 3325.2340;0.9229
 3335.0141;0.9226
 3344.7942;0.9222
 3354.5743;0.9219
 3364.3544;0.9215
 3374.1345;0.9211
 3383.9146;0.9208
 3393.6947;0.9204
 3403.4748;0.9200
 3413.2549;0.9197
 3423.0350;0.9193
 3432.8151;0.9189
 3442.5952;0.9186
 3452.3753;0.9182
 3462.1554;0.9178
 3471.9355;0.9174
 3481.7156;0.9171
 3491.4957;0.9167
 3501.2758;0.9163
 3511.0559;0.9160
 3520.8360;0.9156
 3530.6161;0.9152
 3540.3962;0.9148
 3550.1763;0.9145
 3559.9564;0.9141
 3569.7365;0.9137
 3579.5166;0.9133
 3589.2967;0.9129
 3599.0768;0.9126
 3608.8569;0.9122
 3618.6370;0.9118
 3628.4171;0.9114
 3638.1972;0.9110
 3647.9773;0.9107
 3657.7574;0.9103
 3667.5375;0.9099
 3677.3176;0.9095
 3687.0977;0.9091
 3696.8778;0.9087
 3706.6579;0.9084
 3716.4380;0.9080
 3726.2181;0.9076
 3735.9982;0.9072
 3745.7783;0.9068
 3755.5584;0.9064
 3765.3385;0.9060
 3775.1186;0.9056
 3784.8987;0.9053
 3794.6788;0.9049
 3804.4589;0.9045
 3814.2390;0.9041
 3824.0191;0.9037
 3833.7992;0.9033
 3843.5793;0.9029
 3853.3594;0.9025
 3863.1395;0.9021
 3872.9196;0.9018
 3882.6997;0.9014
 3892.4798;0.9010
 3902.2599;0.9006
 3912.0400;0.9002
 3921.8201;0.8998
 3931.6002;0.8994
 3941.3803;0.8990
 3951.1604;0.8986
 3960.9405;0.8982
 3970.7206;0.8978
 3980.5007;0.8975
 3990.2808;0.8971
 4000.0609;0.8967
 4009.8410;0.8963
 4019.6211;0.8959
 4029.4012;0.8955
 4039.1813;0.8951
 4048.9614;0.8947
 4058.7415;0.8944
 4068.5216;0.8940
 4078.3017;0.8936
 4088.0818;0.8932
 4097.8619;0.8928
 4107.6420;0.8924
 4117.4221;0.8921
 4127.2022;0.8917
 4136.9823;0.8913
 4146.7624;0.8908
 4156.5425;0.8904
 4166.3226;0.8900
 4176.1027;0.8896
 4185.8828;0.8891
 4195.6629;0.8887
 4205.4430;0.8883
 4215.2231;0.8878
 4225.0032;0.8874
