 1956.0200;1.0330
 1965.8001;1.0331
 1975.5802;1.0332
 1985.3603;1.0333
 1995.1404;1.0334
 2004.9205;1.0335
 2014.7006;1.0336
 2024.4807;1.0337
 2034.2608;1.0338
 2044.0409;1.0340
 2053.8210;1.0341
 2063.6011;1.0342
 2073.3812;1.0343
 2083.1613;1.0344
 2092.9414;1.0345
 2102.7215;1.0346
 2112.5016;1.0347
 2122.2817;1.0348
 2132.0618;1.0349
 2141.8419;1.0350
 2151.6220;1.0352
 2161.4021;1.0353
 2171.1822;1.0354
 2180.9623;1.0355
 2190.7424;1.0356
 2200.5225;1.0357
 2210.3026;1.0358
 2220.0827;1.0359
 2229.8628;1.0361
 2239.6429;1.0362
 2249.4230;1.0363
 2259.2031;1.0364
 2268.9832;1.0365
 2278.7633;1.0366
 2288.5434;1.0368
 2298.3235;1.0369
 2308.1036;1.0370
 2317.8837;1.0371
 2327.6638;1.0372
 2337.4439;1.0374
 2347.2240;1.0375
 2357.0041;1.0376
 2366.7842;1.0377
 2376.5643;1.0378
 2386.3444;1.0380
 2396.1245;1.0381
 2405.9046;1.0382
 2415.6847;1.0383
 2425.4648;1.0385
 2435.2449;1.0386
 2445.0250;1.0387
 2454.8051;1.0388
 2464.5852;1.0390
 2474.3653;1.0391
 2484.1454;1.0392
 2493.9255;1.0393
 2503.7056;1.0395
 2513.4857;1.0396
 2523.2658;1.0397
 2533.0459;1.0398
 2542.8260;1.0400
 2552.6061;1.0401
 2562.3862;1.0402
 2572.1663;1.0404
 2581.9464;1.0405
 2591.7265;1.0406
 2601.5066;1.0408
 2611.2867;1.0409
 2621.0668;1.0410
 2630.8469;1.0412
 2640.6270;1.0413
 2650.4071;1.0414
 2660.1872;1.0416
 2669.9673;1.0417
 2679.7474;1.0418
 2689.5275;1.0420
 2699.3076;1.0421
 2709.0877;1.0423
 2718.8678;1.0424
 2728.6479;1.0425
 2738.4280;1.0427
 2748.2081;1.0428
 2757.9882;1.0430
 2767.7683;1.0431
 2777.5484;1.0432
 2787.3285;1.0434
 2797.1086;1.0435
 2806.8887;1.0437
 2816.6688;1.0438
 2826.4489;1.0439
 2836.2290;1.0441
 2846.0091;1.0442
 2855.7892;1.0444
 2865.5693;1.0445
 2875.3494;1.0447
 2885.1295;1.0448
 2894.9096;1.0450
 2904.6897;1.0451
 2914.4698;1.0453
 2924.2499;1.0454
 2934.0300;1.0456
 2943.8101;1.0457
 2953.5902;1.0459
 2963.3703;1.0460
 2973.1504;1.0462
 2982.9305;1.0463
 2992.7106;1.0465
 3002.4907;1.0466
 3012.2708;1.0468
 3022.0509;1.0469
 3031.8310;1.0471
 3041.6111;1.0472
 3051.3912;1.0474
 3061.1713;1.0476
 3070.9514;1.0477
