 1956.0200;1.0172
 1965.8001;1.0167
 1975.5802;1.0163
 1985.3603;1.0158
 1995.1404;1.0153
 2004.9205;1.0148
 2014.7006;1.0143
 2024.4807;1.0138
 2034.2608;1.0133
 2044.0409;1.0128
 2053.8210;1.0123
 2063.6011;1.0118
 2073.3812;1.0113
 2083.1613;1.0108
 2092.9414;1.0103
 2102.7215;1.0098
 2112.5016;1.0093
 2122.2817;1.0088
 2132.0618;1.0083
 2141.8419;1.0078
 2151.6220;1.0072
 2161.4021;1.0067
 2171.1822;1.0062
 2180.9623;1.0057
 2190.7424;1.0052
 2200.5225;1.0046
 2210.3026;1.0041
 2220.0827;1.0036
 2229.8628;1.0031
 2239.6429;1.0025
 2249.4230;1.0020
 2259.2031;1.0015
 2268.9832;1.0009
 2278.7633;1.0004
 2288.5434;0.9998
 2298.3235;0.9993
 2308.1036;0.9988
 2317.8837;0.9982
 2327.6638;0.9977
 2337.4439;0.9971
 2347.2240;0.9966
 2357.0041;0.9960
 2366.7842;0.9955
 2376.5643;0.9949
 2386.3444;0.9943
 2396.1245;0.9938
 2405.9046;0.9932
 2415.6847;0.9927
 2425.4648;0.9921
 2435.2449;0.9915
 2445.0250;0.9910
 2454.8051;0.9904
 2464.5852;0.9898
 2474.3653;0.9892
 2484.1454;0.9887
 2493.9255;0.9881
 2503.7056;0.9875
 2513.4857;0.9869
 2523.2658;0.9863
 2533.0459;0.9857
 2542.8260;0.9851
 2552.6061;0.9845
 2562.3862;0.9840
 2572.1663;0.9834
 2581.9464;0.9828
 2591.7265;0.9822
 2601.5066;0.9816
 2611.2867;0.9809
 2621.0668;0.9803
 2630.8469;0.9797
 2640.6270;0.9791
 2650.4071;0.9785
 2660.1872;0.9779
 2669.9673;0.9773
 2679.7474;0.9766
 2689.5275;0.9760
 2699.3076;0.9754
 2709.0877;0.9748
 2718.8678;0.9741
 2728.6479;0.9735
 2738.4280;0.9729
 2748.2081;0.9722
 2757.9882;0.9716
 2767.7683;0.9709
 2777.5484;0.9703
 2787.3285;0.9696
 2797.1086;0.9690
 2806.8887;0.9683
 2816.6688;0.9677
 2826.4489;0.9670
 2836.2290;0.9664
 2846.0091;0.9657
 2855.7892;0.9650
 2865.5693;0.9644
 2875.3494;0.9637
 2885.1295;0.9630
 2894.9096;0.9624
 2904.6897;0.9617
 2914.4698;0.9610
 2924.2499;0.9603
 2934.0300;0.9596
 2943.8101;0.9589
 2953.5902;0.9582
 2963.3703;0.9575
 2973.1504;0.9568
 2982.9305;0.9561
 2992.7106;0.9554
 3002.4907;0.9547
 3012.2708;0.9540
 3022.0509;0.9533
 3031.8310;0.9526
 3041.6111;0.9519
 3051.3912;0.9511
