 1956.0200;1.0061
 1965.8001;1.0061
 1975.5802;1.0061
 1985.3603;1.0061
 1995.1404;1.0061
 2004.9205;1.0061
 2014.7006;1.0062
 2024.4807;1.0062
 2034.2608;1.0062
 2044.0409;1.0062
 2053.8210;1.0062
 2063.6011;1.0063
 2073.3812;1.0063
 2083.1613;1.0063
 2092.9414;1.0063
 2102.7215;1.0063
 2112.5016;1.0064
 2122.2817;1.0064
 2132.0618;1.0064
 2141.8419;1.0064
 2151.6220;1.0064
 2161.4021;1.0065
 2171.1822;1.0065
 2180.9623;1.0065
 2190.7424;1.0065
 2200.5225;1.0065
 2210.3026;1.0066
 2220.0827;1.0066
 2229.8628;1.0066
 2239.6429;1.0066
 2249.4230;1.0067
 2259.2031;1.0067
 2268.9832;1.0067
 2278.7633;1.0067
 2288.5434;1.0067
 2298.3235;1.0068
 2308.1036;1.0068
 2317.8837;1.0068
 2327.6638;1.0068
 2337.4439;1.0069
 2347.2240;1.0069
 2357.0041;1.0069
 2366.7842;1.0069
 2376.5643;1.0070
 2386.3444;1.0070
 2396.1245;1.0070
 2405.9046;1.0070
 2415.6847;1.0071
 2425.4648;1.0071
 2435.2449;1.0071
 2445.0250;1.0071
 2454.8051;1.0072
 2464.5852;1.0072
 2474.3653;1.0072
 2484.1454;1.0072
 2493.9255;1.0073
 2503.7056;1.0073
 2513.4857;1.0073
 2523.2658;1.0073
 2533.0459;1.0074
 2542.8260;1.0074
 2552.6061;1.0074
 2562.3862;1.0074
 2572.1663;1.0075
 2581.9464;1.0075
 2591.7265;1.0075
 2601.5066;1.0076
 2611.2867;1.0076
 2621.0668;1.0076
 2630.8469;1.0076
 2640.6270;1.0077
 2650.4071;1.0077
 2660.1872;1.0077
 2669.9673;1.0078
 2679.7474;1.0078
 2689.5275;1.0078
 2699.3076;1.0079
 2709.0877;1.0079
 2718.8678;1.0079
 2728.6479;1.0079
 2738.4280;1.0080
 2748.2081;1.0080
 2757.9882;1.0080
 2767.7683;1.0081
 2777.5484;1.0081
 2787.3285;1.0081
 2797.1086;1.0082
 2806.8887;1.0082
 2816.6688;1.0082
 2826.4489;1.0083
 2836.2290;1.0083
 2846.0091;1.0083
 2855.7892;1.0084
 2865.5693;1.0084
 2875.3494;1.0084
 2885.1295;1.0085
 2894.9096;1.0085
 2904.6897;1.0085
 2914.4698;1.0086
 2924.2499;1.0086
 2934.0300;1.0086
 2943.8101;1.0087
 2953.5902;1.0087
 2963.3703;1.0087
 2973.1504;1.0088
 2982.9305;1.0088
 2992.7106;1.0088
 3002.4907;1.0089
 3012.2708;1.0089
 3022.0509;1.0089
 3031.8310;1.0090
 3041.6111;1.0090
 3051.3912;1.0090
 3061.1713;1.0091
 3070.9514;1.0091
 3080.7315;1.0092
 3090.5116;1.0092
 3100.2917;1.0092
 3110.0718;1.0093
 3119.8519;1.0093
 3129.6320;1.0093
 3139.4121;1.0094
 3149.1922;1.0094
 3158.9723;1.0094
 3168.7524;1.0095
 3178.5325;1.0095
 3188.3126;1.0095
 3198.0927;1.0096
 3207.8728;1.0096
 3217.6529;1.0097
 3227.4330;1.0097
 3237.2131;1.0097
 3246.9932;1.0098
 3256.7733;1.0098
 3266.5534;1.0098
 3276.3335;1.0099
 3286.1136;1.0099
 3295.8937;1.0100
 3305.6738;1.0100
 3315.4539;1.0100
 3325.2340;1.0101
 3335.0141;1.0101
 3344.7942;1.0101
 3354.5743;1.0102
 3364.3544;1.0102
 3374.1345;1.0103
 3383.9146;1.0103
 3393.6947;1.0103
 3403.4748;1.0104
 3413.2549;1.0104
 3423.0350;1.0105
 3432.8151;1.0105
 3442.5952;1.0105
 3452.3753;1.0106
 3462.1554;1.0106
 3471.9355;1.0107
 3481.7156;1.0107
 3491.4957;1.0107
 3501.2758;1.0108
 3511.0559;1.0108
 3520.8360;1.0109
 3530.6161;1.0109
 3540.3962;1.0109
 3550.1763;1.0110
 3559.9564;1.0110
 3569.7365;1.0111
 3579.5166;1.0111
 3589.2967;1.0111
 3599.0768;1.0112
 3608.8569;1.0112
 3618.6370;1.0113
 3628.4171;1.0113
 3638.1972;1.0114
 3647.9773;1.0114
 3657.7574;1.0115
 3667.5375;1.0115
 3677.3176;1.0116
 3687.0977;1.0116
 3696.8778;1.0116
 3706.6579;1.0117
 3716.4380;1.0117
 3726.2181;1.0118
 3735.9982;1.0118
 3745.7783;1.0119
 3755.5584;1.0119
 3765.3385;1.0120
 3775.1186;1.0120
 3784.8987;1.0121
 3794.6788;1.0121
 3804.4589;1.0122
 3814.2390;1.0122
 3824.0191;1.0123
 3833.7992;1.0123
 3843.5793;1.0123
 3853.3594;1.0124
 3863.1395;1.0124
 3872.9196;1.0125
 3882.6997;1.0125
 3892.4798;1.0126
 3902.2599;1.0126
 3912.0400;1.0127
 3921.8201;1.0127
 3931.6002;1.0128
 3941.3803;1.0128
 3951.1604;1.0129
 3960.9405;1.0129
 3970.7206;1.0130
 3980.5007;1.0130
 3990.2808;1.0131
 4000.0609;1.0131
 4009.8410;1.0131
 4019.6211;1.0132
 4029.4012;1.0132
 4039.1813;1.0133
 4048.9614;1.0133
 4058.7415;1.0134
 4068.5216;1.0134
 4078.3017;1.0135
 4088.0818;1.0135
 4097.8619;1.0135
 4107.6420;1.0136
 4117.4221;1.0136
 4127.2022;1.0137
 4136.9823;1.0137
 4146.7624;1.0137
 4156.5425;1.0137
 4166.3226;1.0137
 4176.1027;1.0137
 4185.8828;1.0137
 4195.6629;1.0137
 4205.4430;1.0136
 4215.2231;1.0136
 4225.0032;1.0135
 4234.7833;1.0135
 4244.5634;1.0134
 4254.3435;1.0134
 4264.1236;1.0133
 4273.9037;1.0133
 4283.6838;1.0132
 4293.4639;1.0131
 4303.2440;1.0131
 4313.0241;1.0130
 4322.8042;1.0129
 4332.5843;1.0127
 4342.3644;1.0126
 4352.1445;1.0124
 4361.9246;1.0119
 4362.4698;1.0118
 4239.8993;0.9969
 4190.7967;0.9952
 4184.3038;0.9950
 4177.4467;0.9949
 4170.2302;0.9948
 4162.6586;0.9947
 4154.7365;0.9946
 4146.4677;0.9945
 4137.8565;0.9944
 4128.9064;0.9943
 4119.6210;0.9941
 4108.0406;0.9940
 4093.5205;0.9938
 4075.2090;0.9937
 4051.9726;0.9934
 4022.2907;0.9932
 3984.1002;0.9928
 3934.5575;0.9925
 3902.8585;0.9922
 3902.8585;0.9922
 3902.8585;0.9922
