1645.324,1645.126,1645.027,1644.9940000000001,1645.258,1644.961,1645.258,1644.895,1645.2250000000001,1645.192,1645.093,1645.357,1644.9940000000001,1645.555,1644.928,1645.2910000000002,1645.324,1645.192,1645.192,1645.2250000000001,1645.126,1645.192,1645.357,1645.423,1645.027,1644.862,1645.126,1645.39,1645.2250000000001,1645.6870000000001,1645.39,1645.192,1644.9940000000001,1645.159,1644.961,1645.39,1645.027,1645.093,1644.862,1645.126,1644.961,1645.2910000000002,1644.9940000000001,1645.2910000000002,1645.588,1645.093,1644.829,1645.4560000000001,1645.654,1645.324,1645.39,1645.39,1644.928,1645.258,1645.093,1644.9940000000001,1645.258,1645.06,1644.664,1645.159,1645.2250000000001,1645.2250000000001,1644.598,1645.39,1644.961,1644.9940000000001,1645.2910000000002,1644.928,1645.093,1644.862,1645.588,1645.357,1645.2250000000001,1644.9940000000001,1645.489,1644.598,1644.829,1645.192,1645.06,1644.928,1645.258,1644.796,1645.06,1644.895,1644.6970000000001,1645.093,1645.7530000000002,1644.73,1645.4560000000001,1645.324,1645.39,1645.555,1644.862,1645.2250000000001,1645.2250000000001,1645.555,1644.961,1645.423,1645.06,1645.093,1645.2910000000002,1645.423,1644.829,1645.2910000000002,1645.2250000000001,1645.093,1645.5220000000002,1645.093,1645.258,1645.258,1645.06,1645.093,1645.06,1644.664,1645.126,1644.928,1644.9940000000001,1645.192,1644.499,1645.027,1645.06,1645.06,1645.159,1645.192,1645.159,1645.06,1645.324,1645.324,1644.928,1645.06,1644.961,1645.2910000000002,1645.39,1645.192,1645.159,1644.7630000000001,1645.192,1645.555,1644.9940000000001,1644.829,1645.489,1645.06,1645.4560000000001,1644.928,1645.06,1645.126,1645.027,1645.093,1644.928,1645.093,1645.192,1644.829,1644.73,1645.093,1645.126,1645.159,1645.027,1645.2250000000001,1644.961,1645.06,1645.192,1645.093,1645.2250000000001,1645.621,1644.961,1645.258,1645.39,1645.192,1644.961,1645.2250000000001,1645.2910000000002,1644.928,1645.39,1644.895,1645.2910000000002,1644.9940000000001,1645.2250000000001,1645.2250000000001,1645.06,1645.258,1645.324,1644.9940000000001,1645.5220000000002,1644.7630000000001,1645.4560000000001,1644.895,1645.489,1645.357,1645.192,1645.258,1645.2910000000002,1645.027,1645.324,1644.895,1645.258,1645.093,1645.093,1645.489,1645.423,1645.027
1648.0240000000001,1648.156,1647.232,1647.496,1647.5620000000001,1646.836,1647.43,1647.298,1647.496,1647.958,1647.826,1647.958,1647.364,1647.76,1648.222,1647.76,1647.6280000000002,1647.298,1647.43,1647.892,1647.364,1647.364,1647.364,1647.76,1647.1660000000002,1646.704,1647.892,1647.364,1647.5620000000001,1647.892,1647.958,1647.034,1648.0240000000001,1647.496,1647.364,1647.892,1647.5620000000001,1647.826,1647.826,1647.892,1646.5720000000001,1647.892,1648.288,1647.694,1647.76,1647.694,1648.0240000000001,1647.694,1648.0240000000001,1647.496,1648.156,1647.958,1647.5620000000001,1647.496,1647.43,1647.43,1647.5620000000001,1647.1660000000002,1647.43,1648.354,1647.5620000000001,1647.892,1647.958,1647.364,1647.826,1648.354,1647.1660000000002,1647.5620000000001,1647.496,1647.958,1648.222,1647.1660000000002,1647.364,1647.6280000000002,1647.5620000000001,1647.694,1648.0900000000001,1647.1000000000001,1647.43,1647.1000000000001,1647.1000000000001,1647.298,1647.034,1647.76,1647.6280000000002,1647.232,1647.6280000000002,1648.288,1647.496,1647.5620000000001,1647.496,1647.43,1647.5620000000001,1648.0900000000001,1647.694,1647.232,1646.968,1647.034,1647.298,1647.298,1647.43,1647.5620000000001,1647.1660000000002,1647.694,1647.496,1647.43,1648.222,1647.76,1647.892,1647.232,1647.496,1647.298,1646.968,1647.694,1648.354,1647.694,1647.298,1648.288,1648.0900000000001,1648.222,1647.892,1647.892,1646.968,1647.958,1647.232,1647.496,1648.684,1648.354,1646.77,1647.298,1647.496,1647.826,1647.694,1646.968,1647.694,1647.892,1647.232,1647.1660000000002,1647.826,1648.222,1648.0240000000001,1646.77,1647.694,1646.968,1647.694,1647.232,1647.364,1648.0900000000001,1648.0240000000001,1646.836,1647.298,1647.76,1647.298,1646.968,1647.6280000000002,1647.43,1648.354,1647.1660000000002,1648.288,1647.496,1648.156,1647.76,1647.958,1647.6280000000002,1647.694,1647.364,1647.76,1646.836,1648.0240000000001,1646.836,1647.298,1647.694,1647.1660000000002,1647.1000000000001,1648.222,1647.1660000000002,1647.958,1648.156,1648.0240000000001,1647.034,1647.892,1647.958,1647.5620000000001,1646.968,1648.222,1647.892,1648.0900000000001,1648.0900000000001,1647.5620000000001,1647.5620000000001,1647.034,1647.5620000000001,1647.364,1647.6280000000002,1648.222,1647.034,1646.506,1647.43,1646.704,1647.43
1649.107,1649.701,1650.097,1650.8890000000001,1649.8,1649.107,1650.394,1650.295,1650.691,1649.701,1650.394,1650.295,1651.681,1650.1960000000001,1649.998,1649.8990000000001,1649.2060000000001,1650.1960000000001,1650.691,1649.8,1650.691,1650.79,1649.008,1649.5030000000002,1650.097,1649.602,1649.602,1650.79,1649.404,1650.097,1648.018,1650.097,1649.2060000000001,1649.305,1650.295,1649.008,1649.8,1651.087,1649.998,1650.097,1649.998,1649.107,1650.691,1650.988,1650.691,1650.592,1650.988,1649.2060000000001,1650.4930000000002,1650.988,1648.81,1649.5030000000002,1649.008,1650.988,1650.295,1649.8990000000001,1649.602,1649.5030000000002,1649.2060000000001,1650.1960000000001,1649.2060000000001,1649.998,1650.394,1649.305,1649.602,1650.592,1650.295,1649.8,1649.998,1650.592,1650.394,1650.295,1649.701,1649.602,1650.4930000000002,1649.2060000000001,1649.404,1649.602,1649.998,1650.4930000000002,1651.1860000000001,1649.8,1650.592,1650.8890000000001,1651.384,1650.295,1649.305,1649.602,1650.295,1650.1960000000001,1650.097,1649.8990000000001,1649.2060000000001,1650.4930000000002,1650.1960000000001,1650.295,1649.107,1648.711,1649.998,1649.8990000000001,1649.5030000000002,1650.691,1649.404,1649.998,1650.295,1648.711,1650.295,1650.691,1649.8990000000001,1649.8990000000001,1650.691,1649.602,1650.691,1650.8890000000001,1649.8,1650.79,1651.285,1649.8990000000001,1650.1960000000001,1650.1960000000001,1650.79,1649.8990000000001,1650.1960000000001,1649.305,1648.909,1650.592,1650.691,1650.394,1650.592,1649.998,1649.8,1649.602,1650.394,1650.097,1649.8,1650.1960000000001,1649.008,1650.097,1648.711,1650.394,1649.602,1649.8990000000001,1649.8990000000001,1649.8990000000001,1649.8,1650.691,1650.394,1649.8990000000001,1650.394,1649.5030000000002,1649.5030000000002,1649.107,1650.1960000000001,1649.305,1650.4930000000002,1651.582,1650.8890000000001,1649.701,1649.8990000000001,1649.8,1650.4930000000002,1650.4930000000002,1649.5030000000002,1649.8,1649.701,1649.998,1651.681,1649.602,1650.691,1650.691,1650.4930000000002,1650.4930000000002,1650.394,1650.8890000000001,1650.1960000000001,1650.097,1650.4930000000002,1650.691,1651.087,1649.305,1649.107,1650.592,1650.592,1649.305,1649.305,1650.295,1650.295,1650.097,1649.2060000000001,1650.4930000000002,1649.8,1650.592,1650.295,1650.79,1648.909,1649.8,1650.8890000000001,1650.8890000000001,1650.394,1649.701
1652.434,1653.226,1652.698,1652.434,1652.434,1652.566,1651.642,1652.17,1651.3780000000002,1651.906,1651.3780000000002,1653.49,1651.51,1651.7740000000001,1651.906,1651.642,1653.49,1651.7740000000001,1652.698,1652.17,1654.018,1652.566,1653.358,1652.698,1651.246,1651.906,1652.434,1653.886,1650.982,1653.358,1652.8300000000002,1652.698,1652.566,1651.246,1652.962,1652.038,1652.8300000000002,1651.7740000000001,1652.17,1654.018,1650.19,1654.018,1653.226,1652.962,1653.358,1653.886,1652.566,1653.226,1652.17,1651.114,1653.622,1653.094,1651.51,1651.3780000000002,1653.094,1652.8300000000002,1652.3020000000001,1652.566,1652.566,1652.566,1653.622,1652.566,1652.434,1653.886,1652.3020000000001,1652.962,1651.906,1652.3020000000001,1653.7540000000001,1652.434,1653.358,1651.51,1653.7540000000001,1653.226,1652.17,1651.114,1653.49,1652.17,1653.094,1653.7540000000001,1654.018,1650.982,1652.698,1653.358,1652.8300000000002,1652.17,1651.642,1653.094,1652.962,1651.642,1653.7540000000001,1651.7740000000001,1651.906,1652.434,1652.17,1651.3780000000002,1652.038,1653.094,1651.906,1652.434,1652.3020000000001,1653.886,1650.19,1652.17,1652.962,1653.094,1652.698,1652.962,1651.3780000000002,1652.038,1650.982,1652.038,1651.3780000000002,1652.3020000000001,1651.642,1652.566,1652.8300000000002,1654.2820000000002,1653.886,1651.7740000000001,1651.642,1652.3020000000001,1652.434,1653.094,1653.226,1651.906,1653.622,1652.962,1652.698,1651.51,1652.698,1652.566,1653.226,1652.962,1651.7740000000001,1652.8300000000002,1653.358,1652.566,1651.51,1651.7740000000001,1651.906,1652.17,1652.434,1652.038,1652.038,1652.698,1654.2820000000002,1650.8500000000001,1652.8300000000002,1652.17,1652.3020000000001,1652.17,1652.566,1653.094,1654.546,1653.622,1653.622,1652.8300000000002,1651.642,1652.434,1651.3780000000002,1653.358,1653.886,1652.17,1651.114,1651.114,1651.3780000000002,1654.546,1652.962,1651.3780000000002,1652.17,1652.962,1651.7740000000001,1653.49,1652.038,1652.434,1652.434,1652.566,1650.3220000000001,1653.358,1653.226,1651.3780000000002,1652.8300000000002,1652.962,1652.038,1653.49,1651.642,1654.2820000000002,1652.3020000000001,1653.094,1652.3020000000001,1651.51,1652.17,1651.3780000000002,1651.906,1653.49,1653.226,1652.962,1653.094,1652.962
1655.8600000000001,1654.375,1653.88,1654.54,1654.21,1655.8600000000001,1654.7050000000002,1655.035,1655.035,1654.54,1653.055,1655.53,1654.045,1654.375,1655.2,1654.375,1655.6950000000002,1653.88,1654.375,1654.045,1655.035,1655.2,1656.19,1655.365,1655.365,1654.21,1655.365,1654.21,1654.54,1654.7050000000002,1653.22,1654.8700000000001,1653.88,1655.035,1654.54,1655.8600000000001,1656.52,1655.8600000000001,1655.035,1656.685,1652.56,1655.365,1654.375,1655.6950000000002,1655.8600000000001,1655.365,1655.8600000000001,1656.025,1654.54,1655.365,1653.88,1655.035,1654.045,1655.2,1655.53,1653.22,1654.54,1654.54,1653.88,1655.8600000000001,1656.8500000000001,1655.53,1655.53,1654.54,1657.18,1655.365,1655.035,1654.8700000000001,1655.365,1654.375,1655.53,1656.52,1654.54,1653.55,1655.2,1654.54,1653.88,1654.375,1655.8600000000001,1655.365,1654.045,1654.7050000000002,1655.365,1656.19,1656.19,1654.21,1657.51,1654.375,1654.21,1653.88,1653.7150000000001,1655.6950000000002,1654.54,1656.52,1655.8600000000001,1657.015,1656.19,1657.51,1653.88,1654.7050000000002,1654.7050000000002,1655.035,1656.025,1656.025,1655.53,1653.55,1654.21,1654.375,1656.52,1656.025,1655.53,1654.21,1655.53,1655.365,1656.19,1654.54,1653.22,1655.6950000000002,1654.8700000000001,1655.2,1655.8600000000001,1654.045,1654.375,1653.22,1656.355,1655.2,1654.8700000000001,1656.355,1656.685,1655.6950000000002,1654.375,1656.025,1656.685,1655.2,1655.2,1654.045,1653.55,1654.375,1656.355,1655.035,1656.025,1655.035,1656.025,1655.365,1655.2,1654.375,1655.6950000000002,1652.7250000000001,1654.7050000000002,1654.54,1655.8600000000001,1655.365,1654.375,1656.19,1654.7050000000002,1653.88,1654.54,1654.375,1654.7050000000002,1656.52,1655.365,1654.21,1654.7050000000002,1654.8700000000001,1655.2,1656.025,1654.54,1656.685,1655.8600000000001,1654.7050000000002,1653.88,1654.8700000000001,1657.675,1655.035,1654.375,1652.56,1654.7050000000002,1654.7050000000002,1657.015,1655.035,1657.18,1655.035,1653.88,1654.7050000000002,1654.045,1653.7150000000001,1656.52,1655.8600000000001,1654.54,1657.18,1655.53,1652.395,1654.54,1654.54,1655.8600000000001,1655.035,1653.88,1656.52,1653.88,1654.8700000000001
1657.9,1658.296,1660.078,1660.672,1657.5040000000001,1657.108,1656.91,1658.692,1657.108,1657.108,1656.1180000000002,1659.088,1658.4940000000001,1657.5040000000001,1658.692,1659.088,1659.286,1657.702,1657.702,1659.88,1659.4840000000002,1658.098,1658.692,1655.326,1657.5040000000001,1659.088,1656.91,1657.5040000000001,1658.296,1656.5140000000001,1656.5140000000001,1657.108,1657.306,1659.4840000000002,1658.4940000000001,1658.4940000000001,1660.276,1656.91,1658.89,1655.92,1659.088,1656.316,1659.088,1659.286,1657.702,1657.5040000000001,1659.286,1658.098,1656.712,1660.078,1656.316,1657.702,1657.5040000000001,1656.316,1656.712,1656.5140000000001,1657.108,1655.5240000000001,1657.5040000000001,1654.93,1657.9,1658.296,1658.4940000000001,1657.9,1659.682,1656.5140000000001,1658.4940000000001,1657.5040000000001,1656.91,1656.316,1658.692,1657.306,1658.296,1658.89,1657.108,1656.712,1658.692,1658.098,1654.93,1658.4940000000001,1657.5040000000001,1657.9,1660.276,1657.108,1658.098,1658.098,1658.296,1655.5240000000001,1656.91,1656.5140000000001,1656.91,1657.5040000000001,1656.91,1657.306,1656.5140000000001,1656.5140000000001,1657.108,1658.692,1658.098,1657.702,1657.306,1657.702,1657.702,1657.9,1657.306,1657.5040000000001,1656.1180000000002,1657.5040000000001,1657.108,1655.1280000000002,1656.91,1658.4940000000001,1660.078,1654.534,1655.5240000000001,1656.712,1656.712,1657.108,1655.722,1658.296,1658.4940000000001,1658.4940000000001,1657.108,1659.286,1657.702,1656.1180000000002,1658.89,1658.098,1657.5040000000001,1656.91,1656.91,1656.1180000000002,1656.1180000000002,1655.326,1657.108,1660.078,1656.5140000000001,1655.722,1657.702,1656.316,1655.722,1659.088,1657.5040000000001,1658.098,1659.286,1658.098,1657.306,1657.9,1658.89,1657.108,1655.722,1658.89,1655.326,1657.702,1657.108,1661.068,1656.1180000000002,1658.296,1659.286,1659.088,1657.702,1656.712,1658.4940000000001,1656.1180000000002,1659.682,1657.306,1659.682,1654.93,1656.316,1658.296,1659.286,1657.108,1655.326,1656.316,1655.722,1659.4840000000002,1658.098,1656.5140000000001,1656.5140000000001,1657.306,1659.286,1658.098,1656.316,1655.1280000000002,1658.296,1654.534,1659.286,1657.9,1658.098,1658.4940000000001,1656.5140000000001,1658.89,1657.9,1656.91,1657.5040000000001,1658.89,1656.91,1659.682,1656.91,1656.91
1659.511,1659.742,1658.818,1660.8970000000002,1659.742,1659.742,1659.973,1659.742,1660.8970000000002,1660.8970000000002,1661.1280000000002,1658.356,1659.973,1657.432,1658.818,1659.973,1659.049,1659.049,1657.663,1657.432,1659.049,1660.6660000000002,1659.973,1662.5140000000001,1659.742,1658.587,1660.6660000000002,1658.125,1658.356,1658.125,1659.049,1658.818,1660.8970000000002,1659.511,1660.204,1656.97,1662.0520000000001,1659.973,1661.5900000000001,1659.973,1659.28,1661.5900000000001,1660.435,1659.742,1660.8970000000002,1662.0520000000001,1662.0520000000001,1656.277,1660.8970000000002,1659.049,1658.587,1658.587,1662.0520000000001,1659.742,1659.973,1660.8970000000002,1657.894,1660.6660000000002,1660.435,1660.8970000000002,1659.973,1663.669,1658.356,1659.973,1659.28,1660.435,1659.511,1660.204,1659.742,1660.6660000000002,1659.511,1660.435,1660.8970000000002,1660.435,1660.8970000000002,1661.1280000000002,1661.1280000000002,1661.5900000000001,1660.435,1661.8210000000001,1658.125,1657.894,1662.2830000000001,1658.356,1663.207,1657.894,1659.511,1658.125,1660.204,1656.739,1656.046,1659.742,1658.818,1659.973,1659.511,1661.8210000000001,1660.8970000000002,1661.5900000000001,1659.742,1659.742,1661.1280000000002,1661.1280000000002,1659.28,1657.432,1660.6660000000002,1659.973,1660.204,1660.6660000000002,1658.818,1660.435,1660.204,1660.6660000000002,1659.742,1659.511,1660.6660000000002,1658.587,1659.511,1660.204,1662.976,1661.3590000000002,1662.0520000000001,1659.742,1657.894,1661.3590000000002,1660.204,1659.049,1659.28,1659.973,1660.8970000000002,1658.818,1661.1280000000002,1657.894,1660.8970000000002,1661.8210000000001,1658.818,1660.6660000000002,1661.1280000000002,1658.125,1658.818,1662.2830000000001,1661.1280000000002,1662.2830000000001,1659.511,1659.28,1657.663,1659.049,1660.204,1662.2830000000001,1660.435,1658.356,1658.356,1659.049,1659.742,1661.8210000000001,1656.97,1660.435,1661.8210000000001,1661.5900000000001,1660.6660000000002,1658.125,1659.28,1659.28,1662.5140000000001,1661.1280000000002,1659.049,1660.204,1660.6660000000002,1660.204,1660.6660000000002,1659.28,1659.742,1658.356,1657.894,1660.6660000000002,1659.049,1660.204,1659.742,1660.6660000000002,1661.5900000000001,1661.3590000000002,1660.435,1660.8970000000002,1659.28,1659.742,1658.125,1660.8970000000002,1662.5140000000001,1659.28,1660.204,1658.125,1657.432,1661.1280000000002,1657.432,1659.742,1661.3590000000002,1660.8970000000002,1660.6660000000002,1661.1280000000002,1660.435,1658.356
1662.97,1663.2340000000002,1660.3300000000002,1664.026,1660.3300000000002,1663.498,1663.498,1663.498,1661.122,1664.29,1661.386,1664.554,1663.498,1661.65,1659.8020000000001,1661.386,1662.7060000000001,1662.178,1661.386,1661.122,1665.874,1660.066,1662.178,1662.7060000000001,1660.594,1661.386,1663.498,1662.178,1660.594,1662.442,1659.538,1660.858,1663.762,1662.442,1661.65,1662.97,1662.442,1662.442,1664.026,1663.762,1660.858,1662.7060000000001,1662.178,1664.29,1662.97,1663.762,1662.7060000000001,1660.858,1660.3300000000002,1662.178,1665.082,1663.2340000000002,1662.442,1661.65,1662.97,1658.746,1660.858,1661.914,1660.594,1661.914,1666.402,1662.97,1664.818,1663.762,1659.01,1664.026,1660.594,1664.818,1663.2340000000002,1663.498,1663.762,1660.3300000000002,1659.8020000000001,1658.218,1659.8020000000001,1664.554,1658.218,1664.29,1663.498,1663.498,1663.498,1662.97,1660.594,1662.442,1663.498,1661.65,1665.346,1660.3300000000002,1660.858,1661.65,1657.4260000000002,1661.386,1661.65,1661.122,1662.178,1660.594,1660.858,1661.122,1661.386,1662.178,1662.7060000000001,1660.066,1661.122,1661.914,1662.7060000000001,1659.538,1658.482,1665.082,1665.082,1662.7060000000001,1661.122,1661.386,1660.594,1663.762,1664.554,1660.066,1661.122,1664.29,1663.498,1662.97,1662.7060000000001,1663.2340000000002,1666.1380000000001,1664.026,1664.026,1661.65,1664.026,1663.762,1660.594,1661.65,1662.7060000000001,1664.026,1660.066,1663.498,1663.498,1661.122,1662.97,1664.026,1660.594,1666.402,1658.218,1661.65,1661.65,1659.8020000000001,1660.066,1665.082,1660.066,1662.442,1662.178,1666.402,1660.594,1661.914,1663.498,1663.498,1662.7060000000001,1661.914,1664.818,1661.122,1665.346,1662.178,1661.914,1662.97,1664.554,1661.914,1660.858,1662.442,1662.7060000000001,1662.7060000000001,1663.2340000000002,1660.066,1663.762,1663.2340000000002,1662.97,1658.746,1665.6100000000001,1665.082,1661.914,1661.914,1661.914,1664.29,1666.1380000000001,1663.2340000000002,1662.97,1658.482,1660.858,1665.346,1662.178,1661.122,1663.762,1662.442,1661.65,1663.498,1664.026,1661.386,1665.346,1663.498,1661.386,1662.442,1661.65,1665.6100000000001
1667.881,1664.317,1667.881,1662.832,1662.535,1665.208,1663.723,1666.396,1663.723,1662.832,1664.317,1666.0990000000002,1662.832,1669.069,1664.614,1665.8020000000001,1665.8020000000001,1664.614,1664.911,1664.911,1664.614,1661.644,1666.693,1664.911,1663.723,1664.911,1667.287,1667.287,1663.1290000000001,1666.99,1664.614,1662.238,1663.1290000000001,1666.99,1664.317,1662.832,1663.4260000000002,1665.505,1661.941,1665.8020000000001,1661.644,1666.0990000000002,1667.584,1667.584,1666.693,1665.208,1662.832,1664.317,1664.317,1662.535,1667.584,1664.911,1664.614,1666.693,1662.238,1667.881,1661.644,1665.8020000000001,1665.8020000000001,1664.02,1663.1290000000001,1665.505,1664.02,1664.911,1662.535,1664.02,1664.02,1667.287,1665.505,1663.4260000000002,1664.317,1663.1290000000001,1666.99,1668.178,1665.505,1665.8020000000001,1664.02,1661.05,1664.614,1667.287,1664.317,1666.99,1666.99,1666.396,1664.614,1665.208,1659.268,1665.505,1667.584,1666.0990000000002,1666.0990000000002,1662.832,1664.317,1668.7720000000002,1668.178,1663.723,1663.4260000000002,1664.911,1663.723,1667.584,1664.614,1664.911,1665.208,1661.347,1666.0990000000002,1670.554,1664.614,1666.99,1665.505,1667.287,1662.535,1666.693,1669.366,1665.8020000000001,1663.4260000000002,1665.8020000000001,1664.317,1665.208,1661.644,1659.862,1667.287,1665.8020000000001,1664.614,1660.7530000000002,1665.208,1667.881,1662.238,1665.208,1664.317,1662.535,1666.693,1662.238,1666.693,1666.99,1666.693,1661.347,1665.208,1665.208,1665.505,1663.723,1664.911,1665.208,1664.02,1663.723,1661.941,1665.208,1662.832,1663.4260000000002,1662.832,1668.178,1664.02,1664.911,1660.7530000000002,1667.584,1665.505,1661.347,1662.832,1661.644,1666.396,1664.317,1662.832,1666.99,1665.505,1661.05,1668.178,1665.208,1664.614,1666.0990000000002,1660.4560000000001,1662.535,1664.614,1666.0990000000002,1664.911,1667.287,1664.614,1668.178,1666.0990000000002,1663.723,1664.317,1661.941,1666.396,1665.208,1666.0990000000002,1662.238,1665.505,1662.535,1665.208,1665.505,1667.584,1666.0990000000002,1663.723,1664.911,1665.8020000000001,1664.317,1663.4260000000002,1661.941,1665.208,1663.723,1664.614,1665.505
1665.4,1670.3500000000001,1669.69,1669.69,1668.3700000000001,1667.38,1662.43,1665.0700000000002,1667.71,1666.39,1665.73,1667.38,1667.05,1667.71,1666.39,1665.4,1666.39,1669.69,1667.38,1666.72,1666.72,1665.0700000000002,1667.38,1670.02,1664.74,1663.75,1669.03,1671.01,1667.71,1668.04,1664.0800000000002,1665.4,1663.42,1666.06,1666.06,1664.0800000000002,1669.3600000000001,1670.3500000000001,1662.76,1671.3400000000001,1669.69,1663.75,1664.74,1662.76,1671.01,1667.05,1664.0800000000002,1668.3700000000001,1666.39,1667.05,1665.73,1669.3600000000001,1666.39,1669.69,1666.72,1664.0800000000002,1669.3600000000001,1669.69,1668.04,1666.72,1662.76,1668.04,1663.75,1663.0900000000001,1670.02,1668.7,1666.06,1668.04,1667.38,1665.73,1663.0900000000001,1665.73,1665.73,1668.04,1667.05,1670.3500000000001,1666.72,1664.41,1668.04,1667.38,1670.3500000000001,1665.0700000000002,1667.38,1670.3500000000001,1667.71,1668.3700000000001,1669.3600000000001,1666.06,1669.69,1665.4,1666.39,1667.05,1670.02,1663.0900000000001,1669.3600000000001,1668.3700000000001,1666.72,1672.66,1667.05,1670.02,1665.4,1667.38,1666.06,1671.67,1664.0800000000002,1666.72,1670.3500000000001,1666.39,1663.75,1668.04,1665.4,1668.7,1665.4,1668.7,1665.4,1667.71,1665.4,1663.42,1664.0800000000002,1665.73,1664.74,1665.4,1671.01,1668.04,1669.03,1666.72,1668.7,1662.76,1665.4,1663.75,1664.41,1669.3600000000001,1669.03,1665.0700000000002,1670.02,1668.3700000000001,1670.02,1667.05,1669.3600000000001,1669.69,1663.75,1669.03,1662.43,1666.72,1670.02,1667.05,1667.38,1673.3200000000002,1665.4,1667.38,1668.7,1664.74,1670.02,1669.3600000000001,1662.76,1668.3700000000001,1666.72,1665.0700000000002,1663.42,1667.71,1665.73,1666.06,1662.76,1664.74,1668.3700000000001,1668.04,1667.38,1670.02,1665.73,1666.39,1667.05,1670.3500000000001,1664.41,1667.05,1669.03,1666.06,1666.06,1669.3600000000001,1671.67,1667.38,1671.3400000000001,1670.3500000000001,1666.72,1664.41,1664.41,1667.38,1665.73,1671.3400000000001,1667.05,1666.06,1670.02,1667.05,1670.02,1667.71,1670.68,1666.39,1668.3700000000001,1668.3700000000001,1665.0700000000002,1666.39
